RowNumber,CustomerId,CreditScore,Geography,Gender,Age,Tenure,NumOfProducts,HasCrCard,IsActiveMember,Exited,Balance,EstimatedSalary
334,15728669,584,Orsha,Female,30,8,1,1,0,1,5600.6905,3950.4895555555554
335,15742668,626,Grodno,Female,37,6,1,1,0,0,5413.4685,124.39866666666666
336,15697441,485,Minsk,Male,29,7,1,1,0,1,9106.1895,2596.189111111111
337,15740476,659,Orsha,Female,32,3,2,0,1,0,7546.187,3881.166888888889
338,15648064,649,Minsk,Male,33,2,2,1,0,0,0.0,44.68844444444444
339,15636624,805,Grodno,Female,39,5,1,1,0,1,8263.6065,313.5522222222222
340,15807923,716,Orsha,Female,39,10,1,1,0,1,5765.0655,967.2755555555556
341,15745844,642,Orsha,Female,40,6,2,0,1,1,6475.1245,1913.3162222222222
342,15786170,659,Minsk,Male,31,4,1,0,0,0,5917.112999999999,3590.5375555555556
343,15681081,545,Grodno,Female,47,5,2,1,1,0,0.0,866.0031111111111
344,15684484,543,Minsk,Male,22,8,2,0,0,0,0.0,2835.2715555555556
345,15785869,718,Minsk,Female,25,7,2,1,0,0,0.0,675.1137777777777
346,15763859,840,Minsk,Female,43,7,2,1,0,0,0.0,2020.1988888888889
347,15658935,630,Orsha,Female,34,9,2,1,0,0,5346.8525,3072.7780000000002
348,15747358,643,Orsha,Male,59,3,1,1,1,0,8516.5685,714.9286666666667
349,15735203,654,Orsha,Female,32,1,1,1,1,0,5725.5425000000005,2803.182888888889
350,15576256,582,Minsk,Male,39,5,2,1,1,0,0.0,2886.5095555555554
351,15659420,659,Grodno,Male,32,3,2,1,1,0,5379.7055,2275.929777777778
352,15593365,762,Grodno,Male,39,2,1,1,1,0,4063.6565,415.99266666666665
353,15777352,568,Grodno,Female,32,7,1,1,0,0,8469.98,1376.3604444444445
354,15812007,670,Grodno,Male,25,6,2,1,1,0,0.0,1741.3097777777778
355,15625461,613,Minsk,Female,45,1,2,1,1,0,9392.0995,3271.650444444444
356,15739438,539,Minsk,Male,30,0,2,1,0,0,0.0,3577.325777777778
357,15611759,850,Grodno,Female,57,8,2,1,1,0,6338.8150000000005,2939.9664444444443
358,15661629,522,Grodno,Male,34,9,1,1,0,1,6321.8144999999995,3872.1893333333333
359,15633950,737,Minsk,Male,41,1,1,1,1,0,5098.037,2745.495111111111
360,15592386,520,Minsk,Male,58,3,2,0,1,0,0.0,728.667111111111
361,15803716,706,Grodno,Male,28,3,2,0,1,0,0.0,4034.303777777778
362,15696674,643,Orsha,Female,45,2,1,0,1,1,7542.1465,51.55466666666667
363,15706365,648,Minsk,Female,50,9,1,1,1,0,5126.7785,4212.070888888889
364,15745088,443,Orsha,Female,29,9,2,1,0,0,4951.3805,243.12
365,15676715,640,Minsk,Male,68,9,2,1,1,0,0.0,4433.186222222223
366,15613085,628,Grodno,Female,33,3,1,1,1,0,0.0,4182.072222222222
367,15633537,540,Orsha,Female,42,9,2,1,0,0,4363.5705,3834.947555555556
368,15594720,460,Orsha,Female,35,8,2,1,1,0,5137.1455000000005,4207.546666666667
369,15684042,636,Orsha,Male,34,2,2,0,1,0,2005.2755000000002,1189.159111111111
370,15583303,593,Minsk,Female,29,2,1,1,0,0,7613.2715,755.6542222222223
371,15611579,801,Grodno,Male,42,4,1,1,1,0,7097.383500000001,235.5175555555556
372,15774696,640,Orsha,Female,75,1,2,0,1,0,5315.3955000000005,2520.6393333333335
373,15694506,611,Orsha,Male,31,0,2,1,1,0,5394.2405,4077.510666666667
374,15688074,802,Orsha,Male,31,1,1,1,1,0,6250.686,4170.179777777777
375,15759537,717,Orsha,Male,35,7,2,1,1,0,2923.4685,3832.430888888889
376,15758449,769,Minsk,Female,39,8,1,0,1,0,0.0,467.02222222222224
377,15583456,745,Orsha,Male,45,10,3,1,1,1,5861.5815,2719.5782222222224
378,15667871,572,Grodno,Male,35,4,1,1,0,0,7619.513000000001,2847.1924444444444
379,15677371,629,Grodno,Female,30,2,1,1,0,0,1700.6815,434.9028888888889
380,15629677,687,Grodno,Female,39,2,3,0,0,1,0.0,4181.124444444445
381,15713578,483,Minsk,Female,50,9,2,1,1,0,0.0,2467.1164444444444
382,15591509,690,Minsk,Male,36,7,2,1,0,0,5079.1555,2750.5588888888888
383,15568240,492,Orsha,Female,30,10,2,0,1,0,3858.4435,3260.004888888889
384,15622993,709,Orsha,Male,28,8,2,1,0,0,6234.786,3227.807777777778
385,15689294,705,Orsha,Male,44,3,1,1,0,0,5296.7480000000005,1832.5264444444445
386,15720910,560,Minsk,Female,66,9,1,1,1,0,0.0,353.96644444444445
387,15721181,611,Grodno,Male,46,6,2,1,0,0,0.0,1019.6962222222222
388,15776433,730,Grodno,Male,62,2,2,1,1,0,0.0,4144.221111111111
389,15748936,709,Grodno,Female,45,2,2,0,1,0,0.0,3620.503333333333
390,15717225,544,Minsk,Female,21,10,2,1,0,0,8076.298,205.83933333333334
391,15685226,712,Orsha,Female,29,7,1,1,1,0,7359.9535000000005,1887.3866666666665
392,15785611,752,Orsha,Male,38,3,1,1,1,0,9155.1145,1590.158222222222
393,15573456,648,Grodno,Male,46,9,2,1,0,1,6360.45,1720.1322222222223
394,15684548,556,Grodno,Male,38,8,2,0,0,1,0.0,9.275777777777778
395,15620505,594,Grodno,Female,24,0,1,1,1,0,4868.927,1586.7815555555555
396,15807432,645,Orsha,Female,37,2,2,0,1,0,6846.2545,3408.894222222222
397,15584766,557,Minsk,Male,33,3,1,1,1,0,2725.1775000000002,8.245555555555557
398,15612187,547,Orsha,Male,32,8,1,1,0,0,7786.342500000001,1506.4442222222224
399,15762218,701,Minsk,Female,39,9,2,0,1,0,0.0,3242.108888888889
400,15646372,616,Minsk,Female,66,1,1,1,0,1,6792.1205,4085.344666666667
401,15690452,605,Minsk,Male,52,1,1,1,0,0,3167.4875,2419.720888888889
402,15747795,593,Orsha,Female,38,4,1,1,1,0,6474.971,3423.8059999999996
403,15781589,751,Grodno,Male,52,8,2,0,1,0,0.0,3984.2633333333333
404,15732674,443,Grodno,Male,36,6,2,0,1,0,3521.9004999999997,1265.2762222222223
405,15642291,685,Minsk,Male,23,8,2,1,1,0,0.0,2494.2006666666666
406,15692761,718,Minsk,Male,36,9,1,1,0,0,0.0,1020.2193333333333
407,15578045,538,Grodno,Female,49,9,1,0,0,1,7071.702,3861.761111111111
408,15745354,611,Grodno,Female,37,4,2,1,0,0,0.0,2793.250222222222
409,15701376,668,Orsha,Male,37,10,2,1,1,0,7647.914500000001,3546.3468888888888
410,15691625,537,Orsha,Female,41,3,1,1,0,0,6915.317,2372.4771111111113
411,15566594,709,Grodno,Male,23,10,2,0,0,0,0.0,2879.7817777777777
412,15760431,850,Minsk,Male,38,1,2,1,1,0,0.0,1777.9255555555553
413,15686302,745,Grodno,Female,31,3,1,1,1,0,6216.442,3121.1448888888885
414,15801559,693,Orsha,Female,41,9,3,1,1,1,9073.074,4176.209555555555
415,15810432,795,Grodno,Male,35,8,2,1,0,0,0.0,3714.5635555555555
416,15809616,626,Grodno,Male,26,8,2,0,0,0,0.0,4253.793555555555
417,15720559,487,Orsha,Female,61,5,1,0,0,1,5518.4015,252.9877777777778
418,15695632,556,Minsk,Female,39,9,1,1,1,0,4479.4175000000005,2108.846666666667
419,15659843,643,Minsk,Female,46,6,2,0,0,0,0.0,2372.924222222222
420,15615624,605,Minsk,Female,28,6,2,0,0,0,0.0,3544.6337777777776
421,15810418,756,Orsha,Female,60,3,1,1,0,1,5796.2445,2078.3153333333335
422,15716186,586,Minsk,Female,38,2,2,1,0,0,0.0,1937.076888888889
423,15674551,535,Orsha,Male,40,7,1,1,0,1,5587.825,180.62933333333334
424,15622834,678,Minsk,Female,35,4,1,1,0,0,0.0,2789.2960000000003
425,15566111,596,Minsk,Male,39,9,1,1,0,0,0.0,1088.0797777777777
426,15784597,648,Minsk,Male,26,9,1,1,0,0,8146.1925,2185.960888888889
427,15652883,492,Orsha,Male,39,10,2,1,0,0,6228.8324999999995,3301.880222222222
428,15806964,702,Minsk,Male,45,0,1,1,1,0,4039.679,610.5513333333333
429,15576313,486,Orsha,Female,40,9,1,1,0,0,3567.0045,1693.1602222222223
430,15806467,568,Orsha,Male,40,1,1,0,0,1,4964.1315,2991.132
431,15597602,619,Orsha,Male,57,3,1,1,1,1,6897.3195000000005,1610.399777777778
432,15743040,724,Orsha,Male,41,2,2,0,1,0,6394.628500000001,4436.565555555556
433,15705521,548,Orsha,Female,33,0,1,1,0,0,5054.218,949.9966666666667
434,15595039,545,Orsha,Female,37,8,1,1,0,1,5737.704,3023.3431111111113
435,15799384,683,Minsk,Male,33,8,1,0,0,0,0.0,1634.7653333333333
436,15581197,762,Minsk,Female,51,3,1,0,1,0,4964.349,1901.7473333333335
437,15693737,627,Orsha,Female,30,4,2,1,0,0,3993.5510000000004,2885.042
438,15624623,516,Minsk,Male,35,10,2,0,0,0,5204.4295,2659.2444444444445
439,15783501,800,Minsk,Female,38,2,2,1,0,0,8409.5165,1512.2684444444444
440,15690134,464,Orsha,Female,42,3,1,1,1,0,4283.9625,3646.772
441,15782735,626,Minsk,Female,35,3,1,0,0,0,0.0,1782.008
442,15611088,790,Minsk,Female,31,9,2,1,0,0,0.0,1869.4833333333333
443,15672145,534,Minsk,Female,34,7,2,1,1,0,6077.579,1559.5333333333333
444,15732628,745,Minsk,Male,46,2,1,1,1,0,6111.0095,2622.757777777778
445,15787470,553,Grodno,Male,47,3,1,0,0,1,5826.407499999999,3237.870888888889
446,15803406,748,Minsk,Female,26,1,1,0,1,0,3889.0144999999998,4067.764666666667
447,15730460,722,Minsk,Male,37,2,1,0,0,0,0.0,2686.8184444444446
448,15644572,501,Minsk,Male,40,4,1,1,1,0,6291.61,2231.862888888889
449,15694860,675,Minsk,Female,38,6,1,0,0,1,3403.29,3083.9333333333334
450,15658169,778,Grodno,Female,47,6,2,1,0,0,6364.967,2770.999777777778
451,15794396,494,Orsha,Female,38,7,1,1,0,0,8746.882000000001,890.7626666666666
452,15785798,850,Minsk,Male,40,9,2,0,1,0,0.0,2649.6073333333334
453,15710825,592,Grodno,Male,31,7,1,0,0,0,5503.555,976.0302222222223
454,15668444,590,Grodno,Female,44,3,1,1,0,0,6971.6185,1382.729111111111
455,15726631,758,Minsk,Female,39,6,1,0,1,0,6367.888,1257.2666666666667
456,15733797,506,Minsk,Male,36,5,2,1,0,0,0.0,3650.0744444444445
457,15747960,733,Minsk,Male,33,3,1,1,1,0,0.0,170.37177777777777
458,15634632,711,Minsk,Male,38,3,2,1,0,0,0.0,1521.9446666666665
459,15707362,514,Orsha,Male,43,1,1,0,1,1,4777.8155,4428.310666666667
460,15662976,637,Grodno,Male,37,8,1,1,1,0,0.0,4134.719111111111
461,15732778,468,Orsha,Male,29,1,2,1,1,0,5584.099,4349.136888888889
462,15718443,539,Minsk,Male,39,3,2,1,0,0,0.0,815.3815555555556
463,15670039,509,Grodno,Female,25,3,2,1,0,0,5436.9355000000005,2376.012666666667
464,15773792,662,Minsk,Female,32,4,1,1,1,1,6697.5185,1082.792888888889
465,15613786,818,Grodno,Male,26,4,2,1,1,0,0.0,3711.9320000000002
466,15726032,608,Minsk,Male,33,9,1,1,0,0,4498.4345,1528.3835555555554
467,15663252,850,Grodno,Female,32,9,2,1,1,0,0.0,420.5537777777777
468,15593782,816,Orsha,Female,38,5,3,1,0,1,6543.9375,1597.9060000000002
469,15633283,536,Minsk,Male,35,8,2,1,0,0,0.0,1440.7395555555556
470,15749167,753,Minsk,Male,35,3,2,1,1,0,0.0,4107.6393333333335
471,15759298,631,Grodno,Male,27,10,1,1,1,0,6708.481,3927.3337777777774
472,15683625,703,Minsk,Male,37,1,1,1,0,1,7488.103999999999,458.43111111111114
473,15635367,774,Minsk,Male,26,2,1,1,0,0,4692.2345000000005,631.4524444444445
474,15681705,785,Minsk,Male,28,8,2,1,0,0,0.0,1716.2504444444446
475,15603156,571,Minsk,Female,33,1,2,1,0,0,0.0,2283.3488888888887
476,15591986,621,Orsha,Male,46,6,1,0,0,1,7053.9185,768.4622222222223
477,15798888,605,Orsha,Female,31,1,1,1,1,0,5899.6295,4079.9726666666666
478,15809722,611,Minsk,Female,40,8,2,1,0,0,5040.6165,3274.628222222222
479,15677538,569,Minsk,Male,38,7,1,1,1,0,0.0,2410.4266666666667
480,15797736,658,Minsk,Male,29,4,1,1,1,0,4013.13,458.06266666666664
481,15695585,788,Grodno,Male,34,6,1,0,1,0,7823.931,4026.594666666667
482,15744398,525,Minsk,Female,23,5,2,1,0,0,0.0,3561.0911111111113
483,15750658,798,Minsk,Male,37,8,3,0,0,0,0.0,2461.8506666666667
484,15578186,486,Orsha,Male,37,9,2,1,0,0,5760.8995,3222.1184444444443
485,15676519,615,Grodno,Male,61,9,2,1,0,1,0.0,3338.396666666667
486,15637954,730,Minsk,Female,35,0,1,1,1,0,7773.527499999999,1193.7395555555556
487,15758639,641,Minsk,Male,37,7,2,1,0,0,0.0,1672.1844444444446
488,15613772,542,Minsk,Male,39,3,1,1,1,1,6754.8385,318.9651111111111
489,15731744,692,Minsk,Male,30,2,2,0,1,0,0.0,2899.701555555556
490,15807709,714,Orsha,Female,55,9,1,1,1,0,9003.761,2225.0602222222224
491,15714689,591,Grodno,Male,29,1,1,1,1,0,4877.062,4363.470444444445
492,15699005,710,Minsk,Female,41,2,1,1,1,0,7803.352499999999,221.86399999999998
493,15624170,639,Minsk,Female,38,4,2,0,1,0,4077.547,2643.883777777778
494,15725679,531,Minsk,Female,47,6,1,0,0,1,0.0,4333.296444444444
495,15585865,673,Minsk,Female,38,2,2,0,0,1,8503.096000000001,2997.8075555555556
496,15804256,765,Orsha,Male,36,8,2,1,1,0,4615.527,1620.5457777777776
497,15662403,622,Minsk,Female,32,6,2,1,0,0,8454.469000000001,2245.732222222222
498,15733616,806,Minsk,Male,40,5,1,1,1,0,4030.6964999999996,3174.1920000000005
499,15591995,757,Orsha,Male,26,8,2,1,1,0,6079.0779999999995,2823.534222222222
500,15677020,570,Minsk,Female,58,8,1,0,1,1,0.0,2588.976
501,15727688,555,Grodno,Male,32,4,2,1,1,0,0.0,1209.0175555555556
502,15715941,692,Minsk,Male,54,5,2,1,1,0,0.0,1971.5964444444444
503,15714485,774,Minsk,Male,60,5,1,1,0,1,4294.5775,1647.455111111111
504,15730059,638,Grodno,Male,44,9,2,1,1,0,3881.8675000000003,2474.3604444444445
505,15715527,543,Grodno,Female,41,4,1,0,0,0,0.0,4331.159111111111
506,15576623,584,Minsk,Male,31,5,2,1,0,0,0.0,699.4282222222222
507,15805565,691,Orsha,Male,30,7,1,1,0,0,5846.3945,471.07533333333333
508,15677307,684,Orsha,Female,40,6,1,1,0,0,6866.3324999999995,4155.035555555556
509,15773890,733,Minsk,Male,22,5,2,1,1,0,0.0,2604.4931111111114
510,15598883,599,Grodno,Female,37,2,2,1,1,0,0.0,3194.2064444444445
511,15568506,524,Orsha,Female,31,10,2,1,1,0,3361.9489999999996,3595.8051111111113
512,15761043,632,Orsha,Female,38,6,2,1,0,0,4328.487999999999,2179.7980000000002
513,15782236,735,Grodno,Male,34,5,2,0,0,0,0.0,1579.8980000000001
514,15593601,734,Minsk,Male,34,6,1,1,1,0,6679.92,291.272
515,15682048,605,Minsk,Female,51,3,1,1,1,1,6809.439,1491.3464444444444
516,15746902,793,Grodno,Male,38,9,2,1,0,0,0.0,1960.556
517,15752081,468,Minsk,Female,56,10,3,0,1,1,0.0,1383.486
518,15781307,779,Orsha,Male,37,7,2,1,0,0,6004.626,3020.5715555555557
519,15775912,698,Minsk,Male,48,4,2,0,1,1,5061.912,3951.4637777777775
520,15745417,707,Minsk,Male,58,6,1,0,1,0,4484.296,2810.469555555556
521,15671256,850,Minsk,Female,35,1,1,1,0,1,10588.7155,4190.536
522,15653547,850,Minsk,Male,56,7,1,1,1,0,6565.874000000001,2648.3433333333332
523,15595766,527,Grodno,Male,37,5,2,1,1,0,4686.1365,3090.971777777778
524,15742358,696,Orsha,Male,32,8,1,1,1,0,5058.0495,2575.923333333333
525,15763274,661,Minsk,Male,48,3,1,0,0,0,6016.027,2143.6277777777777
526,15786063,776,Minsk,Female,31,2,2,1,1,0,0.0,2496.6557777777775
527,15600258,701,Minsk,Male,43,2,2,1,1,0,0.0,3673.4175555555557
528,15573318,610,Minsk,Male,26,8,2,1,0,0,0.0,3689.579555555555
529,15653849,572,Orsha,Female,48,3,1,1,0,1,7641.3994999999995,853.5953333333333
530,15694272,673,Minsk,Male,30,1,1,1,1,0,3204.8875,1728.518888888889
531,15736112,519,Grodno,Female,57,2,2,1,1,0,5951.7675,663.8175555555556
532,15749851,702,Grodno,Female,26,4,1,0,1,0,6760.9785,1327.7251111111111
533,15663478,729,Minsk,Male,32,6,1,1,1,0,4684.721,1775.9806666666668
534,15592300,543,Grodno,Male,35,10,1,1,0,0,2970.4314999999997,1706.0784444444444
535,15567832,550,Minsk,Female,40,7,1,1,0,0,5717.7474999999995,1200.4206666666666
536,15776780,608,Minsk,Male,59,1,1,1,0,1,0.0,1569.992
537,15592846,639,Orsha,Male,35,10,2,1,0,0,6408.695,1313.1864444444445
538,15739803,686,Grodno,Male,34,9,2,1,0,0,0.0,2834.8844444444444
539,15794142,564,Orsha,Female,62,5,3,0,1,1,5746.5675,405.79955555555557
540,15762729,745,Orsha,Female,28,1,1,1,0,1,5553.568,1628.3546666666668
541,15667896,833,Minsk,Male,37,8,2,1,1,0,7561.308999999999,3025.0997777777775
542,15626578,622,Minsk,Male,26,9,2,1,1,0,0.0,3405.279777777778
543,15776223,597,Minsk,Female,42,4,1,1,1,0,3237.0060000000003,2374.247111111111
544,15705953,721,Grodno,Male,51,0,1,1,0,1,8465.6065,2423.9633333333336
545,15802593,504,Minsk,Female,49,7,3,0,1,1,0.0,1951.603111111111
546,15615457,842,Grodno,Female,44,2,2,1,0,0,5632.604,2814.3328888888886
547,15708916,587,Minsk,Male,38,0,2,1,0,0,0.0,1053.6477777777777
548,15720187,479,Orsha,Female,30,7,2,1,0,0,7198.217999999999,930.6664444444444
549,15595440,508,Minsk,Male,49,7,2,1,1,0,6122.573,1684.6244444444446
550,15600651,749,Minsk,Male,24,1,3,1,1,0,0.0,1064.6895555555554
551,15750141,721,Orsha,Female,36,3,2,1,0,0,3262.6535,638.6173333333334
552,15657284,674,Orsha,Male,47,6,1,1,1,1,5345.097,46.20444444444444
553,15763063,685,Grodno,Female,25,10,1,1,0,0,6425.4815,2701.385111111111
554,15709324,417,Minsk,Male,34,7,2,1,0,0,0.0,1222.3064444444444
555,15711309,574,Orsha,Male,33,3,1,1,0,0,6491.7335,4291.809333333334
556,15775318,590,Grodno,Female,51,3,3,0,1,1,7748.1494999999995,4265.161555555555
557,15705515,587,Orsha,Male,40,5,2,1,0,0,6912.094999999999,3542.6244444444446
558,15634844,598,Orsha,Male,41,3,1,1,0,1,4576.8465,4254.861777777778
559,15717046,741,Grodno,Male,53,3,2,1,1,0,0.0,864.7484444444444
560,15571816,850,Grodno,Female,70,5,1,1,1,0,0.0,15.670666666666666
561,15670080,584,Orsha,Female,29,7,1,0,1,0,5260.2005,3077.556222222222
562,15800440,650,Grodno,Male,61,1,1,0,1,0,7648.436500000001,1843.793111111111
563,15665678,607,Grodno,Male,36,8,1,1,1,0,7913.084,1705.4382222222223
564,15665956,509,Minsk,Female,46,1,1,1,0,1,0.0,1583.213111111111
565,15788126,689,Grodno,Female,38,6,1,1,1,0,6051.0525,270.71444444444444
566,15811773,543,Minsk,Male,36,4,2,1,1,0,0.0,3138.011111111111
567,15651674,438,Grodno,Female,54,2,1,0,0,1,0.0,4261.401555555556
568,15689614,687,Grodno,Female,63,1,1,1,1,0,6885.783,843.0831111111111
569,15795564,737,Orsha,Male,31,5,2,1,1,0,6059.611,1664.235111111111
570,15706647,761,Minsk,Male,31,7,3,1,1,0,0.0,3704.404
571,15728505,601,Minsk,Male,44,1,2,1,1,0,5024.308999999999,1392.8562222222222
572,15730076,651,Minsk,Male,45,1,1,1,0,1,0.0,1505.3351111111112
573,15622003,745,Minsk,Male,35,9,2,1,0,0,4628.3265,3589.328222222222
574,15607312,648,Grodno,Female,49,10,2,1,1,1,0.0,3551.9062222222224
575,15644753,848,Grodno,Male,40,3,1,1,1,0,5546.4980000000005,686.152
576,15653620,546,Minsk,Female,27,8,2,1,1,0,0.0,330.18
577,15761986,439,Grodno,Female,32,3,1,1,0,0,6945.080499999999,1681.9104444444445
578,15633922,755,Minsk,Male,30,4,2,0,1,0,6160.883,3204.068888888889
579,15734674,593,Minsk,Female,41,6,1,1,0,0,0.0,1448.2368888888889
580,15658032,701,Minsk,Male,39,2,2,1,1,0,0.0,1833.9315555555554
581,15692671,701,Grodno,Male,36,8,2,1,0,0,0.0,3759.1435555555554
582,15737741,607,Grodno,Female,33,2,2,0,1,1,5421.5935,2428.6975555555555
583,15576352,586,Grodno,Female,57,3,2,0,1,0,0.0,134.618
584,15753719,547,Orsha,Female,30,9,1,1,0,0,3619.6205,1712.8253333333332
585,15803689,647,Orsha,Female,51,1,2,0,0,1,5987.0885,1221.2113333333334
586,15718057,760,Minsk,Female,51,2,1,0,0,1,5047.3355,3991.4399999999996
587,15722010,621,Grodno,Male,53,9,1,1,0,1,8524.592,790.846
588,15680998,725,Minsk,Male,44,5,1,1,1,0,0.0,2607.914222222222
589,15614782,526,Minsk,Male,36,1,1,1,0,0,0.0,3571.0382222222224
590,15591047,519,Grodno,Female,47,6,2,0,0,1,7864.8009999999995,3272.854
591,15788291,713,Orsha,Female,38,7,1,1,1,1,7230.311,1257.6524444444444
592,15604044,700,Minsk,Male,38,8,1,1,0,0,6740.565,28.883333333333333
593,15679587,666,Minsk,Female,34,9,1,1,1,0,5794.856,557.6673333333333
594,15775153,630,Grodno,Male,32,4,1,0,0,0,4101.7,3251.698888888889
595,15603925,779,Grodno,Female,26,4,2,0,1,0,8715.906500000001,851.0268888888888
596,15680970,611,Orsha,Female,41,2,1,1,0,0,5710.342,3645.8133333333335
597,15697183,685,Grodno,Male,43,9,2,1,0,0,0.0,2395.806222222222
598,15567446,646,Orsha,Male,39,9,1,1,1,0,5578.7205,685.3002222222221
599,15637476,683,Orsha,Female,57,5,1,0,0,1,8122.4345,204.92844444444447
600,15714939,484,Orsha,Female,34,4,1,0,1,0,7412.477000000001,749.7393333333332
601,15683503,601,Minsk,Female,43,8,3,0,1,1,0.0,2464.8033333333333
602,15645569,762,Grodno,Female,26,7,2,1,1,0,6185.473,3770.101555555556
603,15782569,687,Minsk,Female,72,9,1,0,1,0,0.0,1551.7644444444443
604,15592387,566,Minsk,Male,30,5,1,1,0,1,0.0,1220.5891111111112
605,15609286,702,Minsk,Male,37,10,1,1,1,0,7526.289999999999,2105.0775555555556
606,15814035,601,Minsk,Male,29,9,1,1,1,0,0.0,1786.5171111111113
607,15661249,699,Minsk,Male,53,4,2,0,1,0,0.0,2473.5106666666666
608,15629117,584,Minsk,Male,28,10,2,1,0,0,0.0,440.76266666666663
609,15607170,699,Minsk,Male,35,5,2,1,1,0,0.0,1742.160888888889
610,15586585,698,Orsha,Female,51,2,1,1,0,0,5550.949,1920.2284444444444
611,15686611,495,Minsk,Male,30,10,1,0,0,0,6487.7995,3838.881111111111
612,15603203,650,Minsk,Female,27,6,2,1,0,0,0.0,22.275333333333332
613,15619857,605,Minsk,Female,64,2,1,1,1,0,6477.785,302.262
614,15805062,667,Grodno,Male,38,1,1,1,1,0,4360.119000000001,1730.3757777777778
615,15660271,688,Orsha,Male,26,8,1,1,1,0,7306.669500000001,3895.4835555555555
616,15745295,727,Grodno,Female,31,0,1,1,0,1,0.0,2705.5786666666663
617,15719352,754,Grodno,Male,39,6,2,1,0,0,8509.2495,1990.9613333333332
618,15766575,612,Orsha,Female,62,8,1,1,0,1,7037.2665,4298.619777777778
619,15594594,546,Grodno,Male,42,7,1,1,1,0,6953.525500000001,1932.111111111111
620,15646161,673,Grodno,Female,37,8,2,1,1,0,0.0,4073.750888888889
621,15682585,593,Minsk,Male,35,9,1,1,0,0,5709.662,1581.2022222222224
622,15603134,656,Grodno,Female,40,10,1,0,1,0,8393.925,3375.2702222222224
623,15636444,535,Orsha,Female,53,5,2,1,1,0,7080.827499999999,1686.4144444444444
624,15773456,678,Orsha,Male,36,3,2,0,1,0,7287.383500000001,1990.372
625,15745307,477,Grodno,Female,48,2,1,0,1,0,6456.032,588.3508888888889
626,15604119,850,Grodno,Male,35,7,1,0,0,0,5517.491,2807.9066666666668
627,15626900,427,Minsk,Male,29,1,1,1,1,0,7066.278,2085.317777777778
628,15605447,752,Minsk,Male,49,2,1,1,0,0,3932.692,171.08
629,15589030,649,Minsk,Male,47,1,2,1,1,0,0.0,3235.418888888889
630,15692463,799,Grodno,Female,28,3,1,1,0,0,7112.6825,1000.9457777777777
631,15712403,589,Minsk,Female,61,1,1,1,0,1,0.0,1357.9679999999998
632,15811762,583,Orsha,Female,54,6,1,1,0,1,5799.443,1278.9773333333335
633,15718673,839,Grodno,Female,33,10,1,1,0,0,3779.6214999999997,1392.764888888889
634,15724282,540,Orsha,Male,44,3,2,1,1,0,8205.652,269.3508888888889
635,15738181,850,Minsk,Male,31,6,2,0,0,1,3399.8115,1113.9971111111113
636,15633648,696,Grodno,Female,51,5,2,1,0,0,0.0,1222.7206666666666
637,15603323,660,Grodno,Female,33,1,2,0,0,0,0.0,2618.5535555555557
638,15583725,682,Minsk,Male,48,1,1,0,1,0,6938.907499999999,3752.0051111111115
639,15588350,744,Minsk,Female,43,10,1,0,1,0,7391.6075,538.5357777777778
640,15798398,785,Minsk,Female,36,4,1,0,0,0,6771.92,4236.155777777778
641,15784844,752,Grodno,Male,48,5,1,1,0,1,5803.004,3480.4084444444447
642,15580684,706,Minsk,Female,29,5,1,1,0,0,5628.231,940.7639999999999
643,15809663,583,Minsk,Female,27,1,1,1,1,0,6270.329,2461.8759999999997
644,15640078,660,Orsha,Female,39,5,1,1,0,1,6756.7495,3859.6222222222223
645,15698786,819,Minsk,Female,39,9,1,1,0,1,6655.146000000001,601.0324444444444
646,15569807,673,Minsk,Female,34,8,1,1,0,1,2107.8540000000003,457.7464444444444
647,15730830,752,Minsk,Female,30,3,2,1,1,0,0.0,2333.1395555555555
648,15805112,578,Minsk,Male,38,7,1,1,0,0,4112.9645,199.93266666666665
649,15633064,438,Minsk,Female,36,4,2,1,0,0,0.0,1431.5666666666666
650,15703119,652,Minsk,Male,38,6,2,1,1,0,0.0,3237.7826666666665
651,15730447,629,Minsk,Female,49,4,2,1,1,0,0.0,4363.010666666667
652,15813850,720,Minsk,Male,52,7,1,1,1,0,0.0,328.46933333333334
